"file","OM","Ftrgt","Btrigger","HCR","TACconstr","BB","Blim","catch_long","catch_short","catch_medium","catch_median_long","catch_median_short","catch_median_medium","risk1_full","risk1_long","risk1_short","risk1_medium","risk3_long","risk3_short","risk3_medium","iav_long","iav_short","iav_medium","ssb_median_long","ssb_median_short","ssb_median_medium","recovery_proportion","recovery_time","conv_failed","F_maxed","F0","fbar_median_long","fbar_median_short","fbar_median_medium","slope_long","slope_medium","slope_short","HPC","iavTAC_long","iavTAC_short","iavTAC_medium"
"cod4_HCR-B_Ftrgt-0.36_Btrigger-140000_TACconstr-TRUE_BB-TRUE.rds","cod4",0.36,140000,"B",TRUE,TRUE,107000,54644.21246,44518.59178,57045.0774,52690.05,40937.65,55668.1,0.0397,0.033,0.0652,0.0276,0.044,0.185,0.035,0.324908495370991,0.362640883561386,0.403300651874303,169123.712087174,161488.914104227,172383.766952213,0.997,3,0,0,FALSE,0.35353354573942,0.286246171415365,0.37262027345169,0.1933,0.1696,0.498,"UEA",0.155076334650977,0.216227659500358,0.227600876730661
"cod4_HCR-B_Ftrgt-0.36_Btrigger-150000_TACconstr-TRUE_BB-TRUE.rds","cod4",0.36,150000,"B",TRUE,TRUE,107000,54628.74179,44402.17662,56957.89776,52511.8,40740.15,55578.8,0.03575,0.0292,0.0596,0.025,0.039,0.185,0.033,0.321463077509653,0.398997323683516,0.396308432567193,170365.790045307,164281.276138966,173234.816924325,0.996,2,0,0,FALSE,0.349943530190701,0.276741749784356,0.369176905915342,0.2672,0.2396,0.5254,"UEA",0.161132091249153,0.234167025100638,0.233265617763838
"cod4_HCR-B_Ftrgt-0.36_Btrigger-160000_TACconstr-TRUE_BB-TRUE.rds","cod4",0.36,160000,"B",TRUE,TRUE,107000,54603.92541,44267.10442,56828.57484,52256.35,40513.55,55176.3,0.0323,0.0247,0.0572,0.0226,0.036,0.185,0.03,0.318075711911307,0.430971766745825,0.381140823132885,172249.574087983,166580.143981724,174651.108098474,0.997,2,0,0,FALSE,0.345358704134703,0.267861494349356,0.363715754762715,0.3431,0.314,0.5512,"UEA",0.16798484822445,0.251652009439104,0.232366566714092
"cod4_HCR-B_Ftrgt-0.36_Btrigger-170000_TACconstr-TRUE_BB-TRUE.rds","cod4",0.36,170000,"B",TRUE,TRUE,107000,54577.34058,44116.80446,56649.03704,52102.45,39965.4,54596.05,0.0285,0.0207,0.0542,0.0184,0.031,0.185,0.024,0.314480117871209,0.460729244401457,0.376093862049593,174514.556654768,169366.073842323,176159.350908558,0.999,2,0,0,FALSE,0.339986989897757,0.259640593435815,0.358414975005324,0.4193,0.3994,0.5768,"UEA",0.176789285802139,0.268766968305142,0.240138630398408
"cod4_HCR-B_Ftrgt-0.36_Btrigger-180000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.36,180000,"B",FALSE,FALSE,107000,54533.896,45098.2248,54386.6864,54489,41523.5,54261,0.02555,0.0169,0.0518,0.0166,0.022,0.185,0.019,0.165778475182406,0.481396163560529,0.2225489214382,177206.014893549,172093.547625322,176917.147562703,0.999,2,0,0,FALSE,0.344045207552006,0.268492760566465,0.347215439131329,0.4951,0.4648,0.6062,"UEA",0.166187799932358,0.288126819228231,0.235103576265473
"cod4_HCR-B_Ftrgt-0.36_Btrigger-190000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.36,190000,"B",FALSE,FALSE,107000,54487.573,44888.6,54179.0186,54172,41028,53846.5,0.0227,0.014,0.0506,0.0122,0.018,0.185,0.016,0.174161249103709,0.508278337945592,0.229536543169958,180063.386471091,174384.85279653,179248.50273556,1,2,0,0,FALSE,0.338838039140335,0.260204100300662,0.34085032321551,0.5608,0.5444,0.636,"UEA",0.174199196649065,0.308539812452297,0.241859320381148
"cod4_HCR-B_Ftrgt-0.36_Btrigger-190000_TACconstr-TRUE_BB-TRUE.rds","cod4",0.36,190000,"B",TRUE,TRUE,107000,54494.99467,43742.72656,56192.06962,52135.3,38375,53638.95,0.0226,0.0136,0.0508,0.0124,0.019,0.185,0.02,0.311283223941761,0.512213049869954,0.366068433023544,180028.273303047,173495.661673581,180591.230165425,0.999,2,0,0,FALSE,0.328627681373025,0.243802177557557,0.344106508348176,0.5606,0.5608,0.6356,"UEA",0.191883053186088,0.309681351254329,0.252145752297752
"cod4_HCR-B_Ftrgt-0.37_Btrigger-110000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.37,110000,"B",FALSE,FALSE,107000,54693.6622,46472.4086,54997.8692,53645,43937,53748,0.0549,0.0462,0.0868,0.0404,0.054,0.185,0.044,0.128680815194811,0.216056014173169,0.23496108764417,164195.824429828,153242.460514815,165334.43944397,0.994,3,0,0,FALSE,0.372692091961381,0.331134215637694,0.374018291071931,0.0481,0.0388,0.1322,"UEA",0.128568169988009,0.155274655805891,0.24756066353281
"cod4_HCR-B_Ftrgt-0.37_Btrigger-110000_TACconstr-TRUE_BB-TRUE.rds","cod4",0.37,110000,"B",TRUE,TRUE,107000,54710.07226,45242.37346,57236.49332,52923.4,42447.7,55637.65,0.05815,0.0498,0.094,0.039,0.067,0.185,0.05,0.33759682985928,0.236689787909141,0.456072780345626,163759.233119096,151745.557328377,167041.447419286,0.995,3,0,0,FALSE,0.367748394994688,0.323401929561661,0.386608639400183,0.0506,0.0414,0.1376,"UEA",0.149997315174842,0.155687836761866,0.26723356014985
"cod4_HCR-B_Ftrgt-0.37_Btrigger-120000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.37,120000,"B",FALSE,FALSE,107000,54688.9334,46479.1818,54976.8084,53676.5,44350.5,53695,0.05345,0.046,0.0814,0.0404,0.052,0.185,0.046,0.130141366090159,0.246484978702552,0.231766909731321,164274.33218419,155241.009415647,165289.713390038,0.994,3,0,0,FALSE,0.371992696144931,0.326747373493366,0.373993079405064,0.091,0.0734,0.407,"UEA",0.129950499847849,0.170628841468553,0.244444388557382
"cod4_HCR-B_Ftrgt-0.37_Btrigger-120000_TACconstr-TRUE_BB-TRUE.rds","cod4",0.37,120000,"B",TRUE,TRUE,107000,54704.38306,45304.33538,57164.53772,52921.9,42178.7,55575.45,0.05575,0.0498,0.085,0.0384,0.067,0.185,0.051,0.336154636652014,0.264128951952802,0.444462553906494,163829.775360639,154292.720000599,166982.243127473,0.995,3,0,0,FALSE,0.367223044304466,0.314663952011509,0.385674976237863,0.095,0.0786,0.409,"UEA",0.152721058987388,0.174399469773295,0.259908449466972
"cod4_HCR-B_Ftrgt-0.37_Btrigger-130000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.37,130000,"B",FALSE,FALSE,107000,54675.7253,46454.4888,54945.9512,53752.5,44459,53750,0.0503,0.0445,0.0732,0.039,0.051,0.185,0.044,0.134304806348774,0.293449660403879,0.225111279883422,164690.392235097,157924.918064192,165762.459903578,0.993,3,0,0,FALSE,0.371177505250131,0.318981665146888,0.373073974957279,0.1492,0.1252,0.4588,"UEA",0.134379528238987,0.195312175707633,0.240703046995832
"cod4_HCR-B_Ftrgt-0.37_Btrigger-130000_TACconstr-TRUE_BB-TRUE.rds","cod4",0.37,130000,"B",TRUE,TRUE,107000,54701.96955,45270.647,57101.37264,52935,41776,55751,0.052,0.0471,0.0764,0.0374,0.061,0.185,0.051,0.333028247090333,0.307936597685552,0.427056491747792,164267.066973138,156791.471450826,167491.957203835,0.996,3,0,0,FALSE,0.365150428123599,0.304488904734851,0.383927440244695,0.156,0.1324,0.4628,"UEA",0.156907478346826,0.199830625506398,0.252099241358648
"cod4_HCR-B_Ftrgt-0.37_Btrigger-140000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.37,140000,"B",FALSE,FALSE,107000,54660.0471,46357.1498,54924.4398,53887,44217.5,53882.5,0.04625,0.0406,0.067,0.0368,0.046,0.185,0.041,0.139917538481515,0.333526368931565,0.221968065565717,165416.901795626,160774.347825819,166629.782814748,0.994,3,0,0,FALSE,0.368534014569488,0.30979036211775,0.371483225745018,0.2226,0.1822,0.5036,"UEA",0.140139064980808,0.208855705211052,0.237665411788923
"cod4_HCR-B_Ftrgt-0.37_Btrigger-140000_TACconstr-TRUE_BB-TRUE.rds","cod4",0.37,140000,"B",TRUE,TRUE,107000,54684.299,45159.58676,57067.58124,52814.4,41533.9,55832.85,0.0466,0.0418,0.068,0.0348,0.054,0.185,0.046,0.327935106128121,0.348053073994497,0.414481841748904,165139.583056298,159671.018128981,168211.762081794,0.995,3,0,0,FALSE,0.362251563108805,0.294874974002505,0.381668393771425,0.223,0.1964,0.505,"UEA",0.161789100765044,0.214988459972497,0.251618546698448
"cod4_HCR-B_Ftrgt-0.37_Btrigger-150000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.37,150000,"B",FALSE,FALSE,107000,54651.5684,46241.7644,54832.4688,54222,43851.5,54137,0.04165,0.0357,0.0614,0.0338,0.041,0.185,0.038,0.146857464017633,0.369679277543131,0.224527057434854,166731.084259224,163777.413251567,167923.90894391,0.994,2,0,0,FALSE,0.365285981398185,0.301267589865307,0.368510932964654,0.3025,0.254,0.5348,"UEA",0.147158375294265,0.226880110074728,0.240423405486738
"cod4_HCR-B_Ftrgt-0.37_Btrigger-150000_TACconstr-TRUE_BB-TRUE.rds","cod4",0.37,150000,"B",TRUE,TRUE,107000,54668.50722,45058.56574,56948.95648,52582.35,41267.95,55622.45,0.0413,0.0357,0.0618,0.032,0.046,0.185,0.042,0.324083506378154,0.385031474989634,0.409062820809627,166719.309399185,162349.808365661,169192.740863525,0.995,2,0,0,FALSE,0.357484756844007,0.284730114947629,0.376929322361741,0.2983,0.2732,0.5344,"UEA",0.168327086310271,0.229943073677192,0.255647419546047
"cod4_HCR-B_Ftrgt-0.37_Btrigger-160000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.37,160000,"B",FALSE,FALSE,107000,54633.8997,46105.0244,54697.1668,54589,43255.5,54270.5,0.036,0.0292,0.0572,0.0284,0.034,0.185,0.031,0.15626872742816,0.398367907042767,0.229994475432726,168923.600599351,166033.755620758,169235.093930063,0.996,2,0,0,FALSE,0.361224928706978,0.291460708126664,0.365094594327593,0.3769,0.3388,0.5602,"UEA",0.156422008473896,0.245305957947203,0.246036732768738
"cod4_HCR-B_Ftrgt-0.37_Btrigger-160000_TACconstr-TRUE_BB-TRUE.rds","cod4",0.37,160000,"B",TRUE,TRUE,107000,54638.23092,44919.44882,56808.82658,52384.9,41098.75,55052.4,0.037,0.0307,0.0586,0.028,0.04,0.185,0.039,0.320904186777528,0.417825775566362,0.397645784513828,168553.365400437,164869.450559235,170387.883073186,0.995,2,0,0,FALSE,0.352600400589607,0.275367060493593,0.371943296825499,0.378,0.3552,0.5614,"UEA",0.176307791075728,0.249044617107083,0.258143028606145
"cod4_HCR-B_Ftrgt-0.37_Btrigger-170000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.37,170000,"B",FALSE,FALSE,107000,54606.2053,45942.6864,54540.5114,54649,42481,54528.5,0.0321,0.0241,0.055,0.0252,0.03,0.185,0.028,0.164846156419593,0.440075877472216,0.229570361099729,171200.623670148,168558.81050214,170852.34059349,0.997,2,0,0,FALSE,0.356529659016434,0.283070215553246,0.359619786735909,0.4558,0.4226,0.5862,"UEA",0.165288341227952,0.263769416596103,0.243957133877548
"cod4_HCR-B_Ftrgt-0.37_Btrigger-170000_TACconstr-TRUE_BB-TRUE.rds","cod4",0.37,170000,"B",TRUE,TRUE,107000,54622.38376,44765.27676,56604.45786,52266.4,40428.45,54343.85,0.0329,0.026,0.0562,0.0234,0.036,0.185,0.033,0.317091935393483,0.44784009951374,0.38770242706031,170918.930469303,167521.004085073,172244.482767227,0.997,2,0,0,FALSE,0.34689314569353,0.266564006551934,0.365949182407373,0.4535,0.4424,0.5858,"UEA",0.185157173001079,0.266868159645636,0.261889072869645
"cod4_HCR-B_Ftrgt-0.37_Btrigger-180000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.37,180000,"B",FALSE,FALSE,107000,54587.734,45757.5548,54329.8,54471.5,41792,54170.5,0.02865,0.0202,0.0532,0.021,0.024,0.185,0.024,0.174896144926009,0.470324927437898,0.237983819785115,173772.412018627,170619.304958325,173033.787860805,0.997,2,0,0,FALSE,0.350793567666216,0.274739956834335,0.35425533964081,0.5289,0.5052,0.6166,"UEA",0.175146232433203,0.285701117975586,0.252746270466894
"cod4_HCR-B_Ftrgt-0.37_Btrigger-190000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.37,190000,"B",FALSE,FALSE,107000,54554.761,45540.6564,54109.8942,53943,41252,53506,0.0251,0.0165,0.051,0.0164,0.02,0.185,0.021,0.183682834259089,0.496419013155415,0.2450496441266,176666.380761985,172942.578944728,175676.74122432,0.999,2,0,0,FALSE,0.344655805590237,0.266202786472693,0.345767187824476,0.5944,0.5788,0.6498,"UEA",0.183682834259089,0.307856560303768,0.259488028634912
"cod4_HCR-B_Ftrgt-0.37_Btrigger-190000_TACconstr-TRUE_BB-TRUE.rds","cod4",0.37,190000,"B",TRUE,TRUE,107000,54558.43701,44377.75858,56138.9563,52109.15,38853.25,53580.4,0.02535,0.017,0.0516,0.0158,0.025,0.185,0.025,0.313055994434185,0.500179049342229,0.374514510413878,176638.760904131,172127.007512758,177046.279189728,0.999,2,0,0,FALSE,0.333976127910526,0.249163945961812,0.34991151913023,0.5953,0.6028,0.647,"UEA",0.20066468706701,0.306928345948059,0.269997032177696
"cod4_HCR-B_Ftrgt-0.38_Btrigger-140000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.38,140000,"B",FALSE,FALSE,107000,54701.9237,47013.8564,54871.8828,54245,44905.5,54104.5,0.05335,0.0494,0.0694,0.0452,0.061,0.185,0.05,0.147288624470912,0.324918014248558,0.24425081378877,161816.953407229,159396.022655444,162451.813462033,0.992,3,0,0,FALSE,0.377316940323398,0.318008302146527,0.38079034446014,0.2524,0.2132,0.5122,"UEA",0.147386198239268,0.211315019937827,0.264008207143729
"cod4_HCR-B_Ftrgt-0.38_Btrigger-140000_TACconstr-TRUE_BB-TRUE.rds","cod4",0.38,140000,"B",TRUE,TRUE,107000,54723.18714,45796.17126,57024.09598,52977.55,42166.35,55834.9,0.05435,0.0512,0.0708,0.0442,0.069,0.185,0.058,0.331885853711409,0.333842210411248,0.432070841826171,161578.813408609,157928.482286647,164218.558356645,0.995,3,0,0,FALSE,0.370494325017049,0.303291062095074,0.390083792610128,0.2521,0.2316,0.5152,"UEA",0.169498250847841,0.21340518868928,0.278712985908458
"cod4_HCR-B_Ftrgt-0.38_Btrigger-150000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.38,150000,"B",FALSE,FALSE,107000,54676.3944,46891.6046,54782.9192,54575,44295,54346,0.04805,0.043,0.0638,0.0424,0.05,0.185,0.05,0.155508122957973,0.36199779063661,0.243921419460772,163371.452273181,161968.235585687,163757.292988688,0.993,2,0,0,FALSE,0.374043663506973,0.308672773298401,0.376706375811327,0.3357,0.2944,0.5442,"UEA",0.155943654774121,0.223057341689662,0.263041557770682
"cod4_HCR-B_Ftrgt-0.38_Btrigger-150000_TACconstr-TRUE_BB-TRUE.rds","cod4",0.38,150000,"B",TRUE,TRUE,107000,54698.63988,45690.59914,56897.10776,52654.1,41844.65,55443.8,0.0484,0.0442,0.065,0.0402,0.059,0.185,0.053,0.32794303227827,0.37123525198839,0.41882926131829,163019.980749235,160615.233741285,165150.134985258,0.995,3,0,0,FALSE,0.365224648217594,0.29287426157862,0.384894983547819,0.3327,0.3074,0.544,"UEA",0.17660152851481,0.228570148471056,0.277894146704089
"cod4_HCR-B_Ftrgt-0.38_Btrigger-160000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.38,160000,"B",FALSE,FALSE,107000,54656.916,46746.1618,54640.7504,54789.5,43681,54511,0.04205,0.0363,0.0582,0.0374,0.04,0.185,0.043,0.165620275241303,0.392054247330422,0.246341770494899,165561.084145176,164684.237177833,165211.97603435,0.995,2,0,0,FALSE,0.36960639629617,0.299191038404638,0.372221832202439,0.4125,0.3792,0.5694,"UEA",0.16582441078895,0.240778559042046,0.26490307435042
"cod4_HCR-B_Ftrgt-0.38_Btrigger-160000_TACconstr-TRUE_BB-FALSE.rds","cod4",0.38,160000,"B",TRUE,FALSE,107000,54656.916,46746.1618,54640.7504,54789.5,43681,54511,0.04205,0.0363,0.0582,0.0374,0.04,0.185,0.043,0.165620275241303,0.392054247330422,0.246341770494899,165561.084145176,164684.237177833,165211.97603435,0.995,2,0,0,NA,0.36960639629617,0.299191038404638,0.372221832202439,0.4125,0.3792,0.5694,"UEA",0.16582441078895,0.240778559042046,0.26490307435042
"cod4_HCR-B_Ftrgt-0.38_Btrigger-160000_TACconstr-TRUE_BB-TRUE.rds","cod4",0.38,160000,"B",TRUE,TRUE,107000,54682.83779,45548.2895,56753.9502,52482.8,41653.1,54829.25,0.0425,0.0381,0.0594,0.0344,0.053,0.185,0.046,0.324398743311116,0.404820973887375,0.405913911418025,165256.397158549,163270.062549911,166800.668181424,0.995,2,0,0,FALSE,0.359372743898021,0.282593828020072,0.379072650590188,0.4092,0.395,0.57,"UEA",0.185380521648564,0.247429282952006,0.277871548920003
"cod4_HCR-B_Ftrgt-0.38_Btrigger-170000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.38,170000,"B",FALSE,FALSE,107000,54648.9743,46577.8542,54457.3308,54718,42736.5,54605.5,0.03635,0.0291,0.0566,0.0306,0.033,0.185,0.033,0.173547915473974,0.428201213766067,0.251062136907966,167841.759200608,166909.659682328,167131.94757617,0.996,2,0,0,FALSE,0.363534538548433,0.289487194720626,0.367493287173351,0.492,0.4662,0.5988,"UEA",0.174098650064549,0.261250440559172,0.269106787295296
"cod4_HCR-B_Ftrgt-0.38_Btrigger-170000_TACconstr-TRUE_BB-TRUE.rds","cod4",0.38,170000,"B",TRUE,TRUE,107000,54663.14994,45384.51316,56550.9319,52317.45,40872.45,54178.55,0.0377,0.0323,0.057,0.0292,0.045,0.185,0.04,0.32157877624696,0.435127596215462,0.395973779393622,167575.021359474,165756.27163607,168626.626098674,0.996,2,0,0,FALSE,0.353335127303087,0.273478559233054,0.372920481707334,0.4885,0.4782,0.5964,"UEA",0.194584164064413,0.263715457342379,0.280236602950521
"cod4_HCR-B_Ftrgt-0.38_Btrigger-180000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.38,180000,"B",FALSE,FALSE,107000,54625.5446,46392.3826,54254.2652,54262.5,42127,54101,0.0325,0.025,0.0546,0.0254,0.029,0.185,0.031,0.184651610042941,0.458513218291964,0.252570320679805,170642.58019735,169194.616193924,169405.972738946,0.997,2,0,0,FALSE,0.357803531260993,0.280313155779231,0.359673864725256,0.56,0.5446,0.6274,"UEA",0.18520901957538,0.282900030427046,0.269127916572397
"cod4_HCR-B_Ftrgt-0.38_Btrigger-180000_TACconstr-TRUE_BB-TRUE.rds","cod4",0.38,180000,"B",TRUE,TRUE,107000,54641.53554,45205.51714,56317.96088,52319.75,40189.15,53678.9,0.03285,0.0266,0.0544,0.0238,0.041,0.185,0.033,0.317747281397792,0.462757736816314,0.38837205988954,170510.495099166,168183.393086545,170960.012622152,0.998,2,0,0,FALSE,0.346460277725832,0.26466900875247,0.363634437693328,0.5619,0.563,0.6276,"UEA",0.202103641473709,0.283418167756472,0.284086362294734
"cod4_HCR-B_Ftrgt-0.38_Btrigger-190000_TACconstr-TRUE_BB-TRUE.rds","cod4",0.38,190000,"B",TRUE,TRUE,107000,54609.08608,44992.56998,56068.5371,52291.5,39447.9,53481.25,0.0284,0.0205,0.0522,0.0204,0.03,0.185,0.03,0.316435162819978,0.488250079842894,0.382757335294732,173424.811101721,170448.204151472,173370.695594289,0.999,2,0,0,FALSE,0.340443040929196,0.25520619607208,0.356011387990155,0.6265,0.6372,0.6586,"UEA",0.209305471892955,0.305900395001588,0.287495055566044
"cod4_HCR-B_Ftrgt-0.39_Btrigger-150000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.39,150000,"B",FALSE,FALSE,107000,54714.4498,47514.6766,54690.2052,54914.5,44821,54622,0.0556,0.0522,0.0672,0.0508,0.061,0.185,0.059,0.165592065360127,0.349683365373742,0.268390871056943,160216.103817213,160270.771640224,160005.893643994,0.995,3,0,0,FALSE,0.382430493346498,0.316439930978038,0.385671199231006,0.3639,0.331,0.5538,"UEA",0.165564300828627,0.223246921106863,0.292203025255944
"cod4_HCR-B_Ftrgt-0.39_Btrigger-150000_TACconstr-TRUE_BB-TRUE.rds","cod4",0.39,150000,"B",TRUE,TRUE,107000,54710.89997,46290.78902,56818.12594,52691.55,42413.2,55369.35,0.056,0.0532,0.0684,0.0492,0.072,0.185,0.066,0.331753688714588,0.357533265483056,0.435758897459551,160074.013607683,158880.538915026,161683.780332579,0.995,3,0,0,FALSE,0.372787931504143,0.300579304131172,0.392377122480338,0.3635,0.3428,0.5544,"UEA",0.186240397821636,0.228924946280923,0.309973848655657
"cod4_HCR-B_Ftrgt-0.39_Btrigger-160000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.39,160000,"B",FALSE,FALSE,107000,54706.7715,47366.406,54529.4706,54981,44125,54780,0.0485,0.0442,0.0602,0.0454,0.054,0.185,0.054,0.174528463601578,0.384595392833148,0.269967262147076,162352.293362611,162951.190802571,161558.125576422,0.995,2,0,0,FALSE,0.376955788095617,0.306037597723377,0.380166516531337,0.4437,0.4174,0.5802,"UEA",0.175058086317298,0.23943322233038,0.292634439258198
"cod4_HCR-B_Ftrgt-0.39_Btrigger-160000_TACconstr-TRUE_BB-TRUE.rds","cod4",0.39,160000,"B",TRUE,TRUE,107000,54698.72237,46155.30408,56648.70356,52596.85,42181.85,54597.75,0.04845,0.0452,0.0616,0.0418,0.061,0.185,0.058,0.327431619452148,0.391656300652117,0.424007027249023,161976.977798409,161539.598776898,163297.874873714,0.995,2,0,0,FALSE,0.366265662459681,0.289979473755047,0.386133584736256,0.4414,0.4362,0.579,"UEA",0.195515882158402,0.243592520851215,0.306444805288812
"cod4_HCR-B_Ftrgt-0.39_Btrigger-170000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.39,170000,"B",FALSE,FALSE,107000,54687.3574,47198.764,54348.8514,54751,43118.5,54476,0.0423,0.0365,0.0576,0.0386,0.045,0.185,0.046,0.185088352423067,0.416949376154397,0.2696096734567,164857.091551919,165225.206930218,163498.544889323,0.996,2,0,0,FALSE,0.370818891446528,0.296007919035742,0.373306897722147,0.519,0.5034,0.608,"UEA",0.185351190591103,0.258475404028189,0.290546841969607
"cod4_HCR-B_Ftrgt-0.39_Btrigger-170000_TACconstr-TRUE_BB-TRUE.rds","cod4",0.39,170000,"B",TRUE,TRUE,107000,54679.93835,45994.96274,56451.3163,52491.2,41351.7,53982.8,0.04295,0.0386,0.0586,0.036,0.053,0.185,0.052,0.323611922835109,0.422518753062686,0.409365786768353,164457.168636959,164050.610651845,165350.259969648,0.995,2,0,0,FALSE,0.35937584748312,0.279740531241385,0.378201868213158,0.5187,0.5176,0.608,"UEA",0.204771871067329,0.262695478123852,0.305806533962551
"cod4_HCR-B_Ftrgt-0.39_Btrigger-180000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.39,180000,"B",FALSE,FALSE,107000,54671.0011,47004.754,54146.2592,54229,42322,53641,0.037,0.0302,0.0552,0.0324,0.038,0.185,0.039,0.194342471286545,0.446153266236948,0.271256554309349,167695.684141104,167593.835592503,166215.590702264,0.997,2,0,0,FALSE,0.363891296936002,0.28557213724528,0.364879298431076,0.5895,0.5786,0.6412,"UEA",0.194786347548586,0.283539514697422,0.290637925966504
"cod4_HCR-B_Ftrgt-0.39_Btrigger-180000_TACconstr-TRUE_BB-TRUE.rds","cod4",0.39,180000,"B",TRUE,TRUE,107000,54666.59179,45802.74278,56221.86508,52477,40550,53663.45,0.03805,0.0326,0.057,0.03,0.048,0.185,0.047,0.323022424971958,0.450789701835727,0.400849912416593,167474.943454193,166779.721959928,167726.864673099,0.997,2,0,0,FALSE,0.352537322705366,0.27050123450763,0.369238264897765,0.591,0.6016,0.6396,"UEA",0.211815876607833,0.281632100757096,0.305046559256015
"cod4_HCR-B_Ftrgt-0.39_Btrigger-190000_TACconstr-TRUE_BB-TRUE.rds","cod4",0.39,190000,"B",TRUE,TRUE,107000,54641.05531,45581.33878,55981.62044,52354.95,39767.9,53369.9,0.03225,0.0258,0.0536,0.0238,0.037,0.185,0.037,0.32046103918583,0.476619925364695,0.394106005666987,170489.132890677,168947.766919593,170039.786226402,0.998,2,0,0,FALSE,0.346173054257107,0.261095538018162,0.360446811114128,0.6559,0.6642,0.6732,"UEA",0.219447902854725,0.302331285195605,0.306365704170749
"cod4_HCR-B_Ftrgt-0.396_Btrigger-130000_TACconstr-TRUE_BB-TRUE.rds","cod4",0.396,130000,"B",TRUE,TRUE,107000,54738.85798,46845.19456,56939.58992,53626.9,43491,56050.35,0.0757,0.0742,0.0878,0.0666,0.116,0.185,0.089,0.348505544921949,0.271683817708922,0.481082294384552,155572.056412349,152767.286951216,157012.059474272,0.99,3,0,0,FALSE,0.387889516637069,0.32755474643346,0.407277404359716,0.2195,0.2034,0.4846,"UEA",0.177958729043641,0.199801644796476,0.333541280943612
"cod4_HCR-B_Ftrgt-0.4_Btrigger-110000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.4,110000,"B",FALSE,FALSE,107000,54774.7709,48256.8228,54875.5486,54632,45991,54363,0.0875,0.0848,0.1046,0.0758,0.106,0.185,0.082,0.147453044575436,0.168400618191413,0.330660494487666,153819.445869261,148011.653341827,153978.471827674,0.987,3,0,0,FALSE,0.403267085191538,0.359769562934652,0.405254952699203,0.0914,0.0766,0.148,"UEA",0.148250817949199,0.157857274256465,0.357276645995207
"cod4_HCR-B_Ftrgt-0.4_Btrigger-110000_TACconstr-TRUE_BB-TRUE.rds","cod4",0.4,110000,"B",TRUE,TRUE,107000,54756.22003,47338.94564,56767.34326,53917.35,45444.35,55838.7,0.08865,0.0854,0.1066,0.0772,0.122,0.185,0.101,0.355286370879269,0.324850148798169,0.536427530907516,153547.250075421,147504.073279028,154849.356947755,0.985,3,0,0,FALSE,0.395215650715658,0.343546205959623,0.414181283356607,0.0949,0.0842,0.1346,"UEA",0.171338027949187,0.161229454187235,0.377777092524123
"cod4_HCR-B_Ftrgt-0.4_Btrigger-130000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.4,130000,"B",FALSE,FALSE,107000,54754.548,48303.2436,54747.5816,54773,46407.5,54518,0.0782,0.0769,0.0852,0.0738,0.098,0.185,0.082,0.157055636019085,0.252619774586302,0.314008053116622,154515.782347879,152871.936982744,154093.61816801,0.989,3,0,0,FALSE,0.399056407962045,0.344885363659945,0.402281960318317,0.2324,0.1992,0.4878,"UEA",0.157553455948417,0.19352778660226,0.342869575822487
"cod4_HCR-B_Ftrgt-0.4_Btrigger-130000_TACconstr-TRUE_BB-TRUE.rds","cod4",0.4,130000,"B",TRUE,TRUE,107000,54734.92558,47073.93104,56900.98878,53753.9,43691.65,56029.8,0.07875,0.0776,0.0894,0.0704,0.12,0.185,0.092,0.351770678710844,0.267330091597874,0.497949885099812,154531.531148296,151932.316025277,155935.546528879,0.989,3,0,0,FALSE,0.391287300509062,0.331040318628334,0.41051379303085,0.2314,0.2136,0.4878,"UEA",0.181528218156996,0.200786762846459,0.3587492120264
"cod4_HCR-B_Ftrgt-0.4_Btrigger-150000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.4,150000,"B",FALSE,FALSE,107000,54747.7365,48116.9314,54573.2452,55254,45194.5,54852,0.06415,0.0617,0.0696,0.0636,0.075,0.185,0.072,0.175247047717379,0.336537374194278,0.294236887790603,157408.808587583,158704.450541768,156281.47561766,0.993,3,0,0,FALSE,0.390635532318403,0.323871173251123,0.393012422088169,0.3966,0.3706,0.5624,"UEA",0.175491034089811,0.223371457876882,0.322488393412051
